,ID,review,polarity,division,translated_review
3431,3221,sound quality amaze microphone fantastic easily connect phone bluetooth,0.4583,positive,"kualitas suara mikrofon yang mengagumkan, fantastis dengan mudah menghubungkan ponsel bluetooth"
3432,403,sound quality average but get job do get pretty loud thoughif listen lot music use bluetooth speaker something case become great replacement smart convenientworth shoot sure,0.2643,positive,"kualitas suara rata-rata tetapi mendapatkan pekerjaan menjadi cukup keras meskipun jika mendengarkan banyak musik menggunakan speaker bluetooth, sesuatu, menjadi pengganti yang hebat, nyaman, pintar, layak untuk menembak."
3433,2929,sound quality average nothing extraordinary alexa feauture pretty good handy,0.3556,positive,kualitas suara rata-rata tidak ada fitur alexa yang luar biasa cukup bagus berguna
3434,3212,sound quality awesome,0.7,positive,kualitas suara luar biasa
3435,1341,sound quality awesome but lack bass compact versionso if bass lover either buy echo connect bluetooth speaker,0.275,positive,"kualitas suara luar biasa tetapi tidak memiliki versi bass yang ringkas, jadi jika pecinta bass belilah speaker bluetooth echo connect"
3436,3875,sound quality awesome love,0.6333,positive,kualitas suara cinta yang luar biasa
3437,2191,sound quality awesome work fine must buy,0.6056,positive,kualitas suara yang luar biasa berfungsi dengan baik harus dibeli
3438,2766,sound quality awesomei love hear music itover master blaster smart speaker,0.3714,positive,kualitas suara yang luar biasa saya suka mendengar musik itu lebih dari master blaster speaker pintar
3439,3028,sound quality bad,-0.255,negative,kualitas suara buruk
3440,1281,sound quality bad please improve otherwise good product,0.0633,positive,kualitas suara buruk tolong perbaiki jika tidak produk bagus
3441,1327,sound quality bass good good experience hindi also,0.465,positive,kualitas suara bass bagus pengalaman bagus hindi juga
3442,1164,sound quality best alexa hear away another room respond much like real man talk best time pass,0.5720000000000001,positive,kualitas suara alexa terbaik mendengar kamar lain merespons seperti pria sejati berbicara waktu terbaik berlalu
3443,1186,sound quality best integration recognition part need speak loud activate alexa doesnt activate normal voice,0.4125,positive,kualitas suara bagian pengenalan integrasi terbaik perlu berbicara keras mengaktifkan alexa tidak mengaktifkan suara normal
3444,276,sound quality best price use speaker but thats jut expensive mi speakers even jbl if brand value consideredconnectivity voice recognition worst amongst even include google speakers apple oneseg try ishare tere guru randhawa similar type songs will either play random songs english ones,-0.075,negative,kualitas suara harga terbaik menggunakan speaker tapi itu terlalu mahal speaker mi bahkan jbl jika nilai merek dianggap konektivitas pengenalan suara terburuk di antara bahkan termasuk speaker google apple oneeg coba ishare tere guru randhawa jenis lagu yang sama akan memainkan lagu acak yang bahasa inggris
3445,2132,sound quality better expectintegration smooththere things finetuned regard set schedule remindersits remind first person,0.3375,positive,"kualitas suara harapan yang lebih baik, integrasi yang lancar, ada hal-hal yang disetel, atur pengingat jadwal, ingatkan orang pertama"
3446,1383,sound quality decent excellent voice recognition get rs sell best deal,0.6417,positive,kualitas suara yang layak pengenalan suara yang sangat baik dapatkan rs jual kesepakatan terbaik
3447,1158,sound quality decent get doesnt bother price segmentalexa somewhere not near expectations,0.1722,positive,kualitas suara yang layak dapatkan tidak mengganggu segmentalexa harga di suatu tempat yang tidak mendekati harapan
3448,301,sound quality decent not loud low voice recognition ability device whatever want get hear device like music song repeat many time get correct song think need get improvement,0.2333,positive,kualitas suara layak tidak keras perangkat kemampuan pengenalan suara rendah apa pun yang ingin didengarkan perangkat seperti lagu musik ulangi berkali-kali dapatkan lagu yang benar pikir perlu mendapatkan perbaikan
3449,245,sound quality echo dot exceptionally good see size form factorthe setup really easy process no time ready use amaze device build quality also nice device feel solid plastic not feel cheapa definite buy look alexa enable smart speaker,0.3697,positive,kualitas suara echo dot sangat bagus lihat faktor bentuk ukuran setup proses yang sangat mudah tidak ada waktu siap pakai kualitas pembuatan perangkat yang luar biasa juga perangkat yang bagus terasa plastik padat tidak terasa muraha pasti beli lihat alexa aktifkan speaker pintar
3450,1608,sound quality eco dot gen improve alotworth buy amazon product,0.4,positive,kualitas suara eco dot gen meningkatkan banyak membeli produk amazon
3451,917,sound quality excellent,0.7,positive,kualitas suara luar biasa
3452,503,sound quality excellent but without internet usless not even wireless battery operate one main consits not worth buy,0.3542,positive,kualitas suara luar biasa tetapi tanpa internet tidak berguna bahkan baterai nirkabel tidak beroperasi satu syarat utama tidak layak dibeli
3453,4105,sound quality excellent im happy alexas performance,0.7333,positive,"kualitas suara luar biasa, saya senang kinerja alexa"
3454,1972,sound quality excellent voice recognition also good accord price,0.7,positive,kualitas suara pengenalan suara yang sangat baik juga harga yang sesuai
3455,3712,sound quality expect,0.2667,positive,kualitas suara harapkan
3456,2037,sound quality exquisite however reboot automatically sometimes doesnt connect otherwise great smart speaker,0.6036,positive,kualitas suara sangat bagus namun reboot secara otomatis terkadang tidak menghubungkan speaker pintar yang hebat
3457,1506,sound quality give star but sometimes face connection problem product good,0.55,positive,kualitas suara memberi bintang tetapi terkadang menghadapi masalah koneksi produk bagus
3458,2673,sound quality good,0.655,positive,kualitas suara bagus
3459,2784,sound quality good,0.655,positive,kualitas suara bagus
3460,2853,sound quality good,0.655,positive,kualitas suara bagus
3461,2887,sound quality good,0.91,positive,kualitas suara bagus
3462,3683,sound quality good,0.55,positive,kualitas suara bagus
3463,3871,sound quality good,0.55,positive,kualitas suara bagus
3464,1404,sound quality good alexa improve alot,0.55,positive,kualitas suara alexa bagus meningkat banyak
3465,987,sound quality good but alexa ai integration not powerful doesnt know many answer if compare google home mini build quality sound quality mic alexa better but come software alexa stand no,0.4667,positive,kualitas suara bagus tapi integrasi alexa ai tidak kuat tidak tahu banyak jawaban jika membandingkan google home mini kualitas build kualitas suara mic alexa lebih baik tetapi datang perangkat lunak alexa stand no
3466,2781,sound quality good but alexa search poor,0.2333,positive,kualitas suara bagus tapi pencarian alexa buruk
3467,991,sound quality good but come tune radio alexa blank even alexa support amazon music channel if think favourite music hard find alexa,0.0868,positive,kualitas suara bagus tapi dengarkan radio alexa blank bahkan alexa mendukung saluran musik amazon jika berpikir musik favorit sulit menemukan alexa
3468,111,sound quality good but not best can not expect accord price rangesound quality could better but jobmusic less feature come music many little things thats possible phone not availableoverall go not necessity things achievable smartphone easily,0.3754,positive,kualitas suara bagus tapi tidak terbaik tidak bisa berharap sesuai kisaran harga kualitas suara bisa lebih baik tapi jobmusic kurang fitur datang musik banyak hal kecil yang mungkin telepon tidak tersedia secara keseluruhan tidak perlu hal-hal yang dapat dicapai smartphone dengan mudah
3469,1030,sound quality good but not loud if good wifi prime membership ok otherwise bluetooth speaker better multi purpose usei use come home office sleep listen country music,0.4583,positive,kualitas suara bagus tapi tidak keras jika wifi bagus keanggotaan prime ok jika tidak speaker bluetooth lebih baik digunakan multi guna saya pulang kantor tidur mendengarkan musik country
3470,1958,sound quality good but sometime didnt understand ask need improve,0.655,positive,kualitas suara bagus tapi terkadang tidak mengerti tanyakan perlu ditingkatkan
3471,1105,sound quality good but voice recognition badmay due mic,0.2938,positive,kualitas suara bagus tapi pengenalan suara buruk mungkin karena mic
3472,1481,sound quality good but voice recognition not good enough try hard play specific songs,0.0764,positive,kualitas suara bagus tapi pengenalan suara tidak cukup bagus coba mainkan lagu tertentu
3473,3223,sound quality good but voice recognition not good need improvement,0.6,positive,kualitas suara bagus tapi pengenalan suara tidak bagus perlu perbaikan
3474,173,sound quality good compare previous generation but alexa assistants skills integration smart devicesbluetooth include fire tv choppyalexa response incorrect time even multiple repeat wifi reception not good can not work weak internet reception google home mini perform pretty well parameters,0.0958,positive,kualitas suara bagus bandingkan generasi sebelumnya tetapi integrasi keterampilan asisten alexa perangkat pintar bluetooth termasuk tv api respon choppyalexa waktu yang salah bahkan beberapa pengulangan penerimaan wifi tidak baik tidak dapat bekerja penerimaan internet yang lemah google home mini melakukan parameter yang cukup baik
3475,761,sound quality good cover average housesometime alexa doesnt play song want doesnt recognise voiceyoutube search option also include,0.3167,positive,"kualitas suara penutup yang bagus rata-rata rumah, kadang-kadang alexa tidak memutar lagu, ingin tidak mengenali suara, opsi pencarian youtube juga termasuk"
3476,1431,sound quality good fast bluetooth connectivity easy use,0.4333,positive,kualitas suara bagus konektivitas bluetooth cepat mudah digunakan
3477,513,sound quality good however find con always need connect speaker plug else wont work no battery back alexa would not get everything say time end choose select song sometime manually rather give command alexa,0.4,positive,kualitas suara bagus namun temukan con selalu perlu menyambungkan steker speaker lain tidak akan berfungsi tanpa baterai kembali alexa tidak akan mendapatkan semuanya mengatakan waktu berakhir pilih pilih lagu kadang secara manual daripada berikan perintah alexa
3478,475,sound quality good listen plan change home theatre understand word speak lil daughter good happy time will tell durability,0.65,positive,kualitas suara rencana mendengarkan yang baik ubah home theater mengerti kata berbicara putri lil waktu bahagia yang baik akan memberi tahu daya tahan
